ID,facilitycode,district,dcode,name,lab,ftype,managedby,resultdeliverymode,deliverymode,smsprinter,resultsdeliverysponsor,contactperson,contacttelephone,contactperson2,contacttelephone2,smsprinterserialno,smsprinterversion,smsinstalldate,smsprinterno,PUK,PIN,simcardno,network,telephone,fax,email,PostalAddress,physicaladdress,ContactEmail,Flag,telephone2
"3410","3410","21","Nsanje","Nyamithuthu Health Center","1","Health Center","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3411","3411","21","Nsanje","SANKHULANI HEALTH CENTER","1","Health Center","MOH","2","2",\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3412","3412","21","Nsanje","SORGIN HEALTH CENTER","1","Health Center","MOH","2","2",\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3413","3413","21","Nsanje","TENGANI HEALTH CENTER","1","Health Center","MOH","2","2",\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3414","3414","21","Nsanje","TRINITY HEALTH CENTER","1","Hospital","CHAM","2","2",\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3415","3415","21","Nsanje","Chingoma Dispensary","1","Dispensary","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3416","3416","21","Nsanje","Mkango Dispensary","1","Dispensary","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3417","3417","21","Nsanje","PHOKERA HEALTH CENTER","1","Health Center","MOH","2","2",\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3418","3418","21","Nsanje","Misamvu Dispensary","1","Dispensary","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3419","3419","21","Nsanje","Kanyimbi Dispensary","1","Dispensary","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3420","3420","21","Nsanje","Mchacha Dispensary","1","Dispensary","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3421","3421","21","Nsanje","Kamphata Dispensary","1","Dispensary","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3422","3422","21","Nsanje","Nkhande Dispensary","1","Dispensary","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3501","3501","24","Phalombe","Chiringa Dispensary","1","Dispensary","CHAM","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3502","3502","24","Phalombe","Chiringa Maternity","1","Maternity","LG","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3503","3503","24","Phalombe","Chitekesa Health Center","1","Health Center","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3504","3504","24","Phalombe","Phalombe Mission Hospital","1","Hospital","CHAM","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3505","3505","24","Phalombe","Kalinde Dispensary","1","Dispensary","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3506","3506","24","Phalombe","Migowi Health Center","1","Health Center","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3507","3507","24","Phalombe","Mkhwayi Health Center","1","Health Center","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3508","3508","24","Phalombe","Mpasa Health Center","1","Health Center","MOH/LG","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3509","3509","24","Phalombe","Mwanga Health Center","1","Health Center","CHAM","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3510","3510","24","Phalombe","Nambazo Health Center","1","Health Center","MOH/LG","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3511","3511","24","Phalombe","Nkhulambe Health Center","1","Health Center","MOH/LG","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3512","3512","24","Phalombe","Phalombe District Hospital","1","District Hospital","MOH","4",\N,\N,"CHAI","Balon (Lab)","0995 793 694","Christopher Kandionamaso (MAT)","0999 438 208","TN450","v2.44","2010-07-30","2.66E+11","34455011","1234","2147483647","TNM",\N,\N,\N,\N,\N,\N,"1",\N
"3513","3513","24","Phalombe","Sukasanje Health Center","1","Health Center","CHAM","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3514","3514","24","Phalombe","Gogo Nazombe Health Center","8","Health Center","MOH",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N
"3515","3515","24","Phalombe","Mulungu Alinafe","1","","","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"3518","3518","24","Phalombe","Nambiti II Health Center","1","Health Center","","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3601","3601","1","Balaka","Balaka District Hospital","1","District Hospital","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3602","3602","1","Balaka","Balaka OPD Health Center","1","Health Center","MOH","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"3603","3603","1","Balaka","Kalembo Dispensary","1","Dispensary","MOH","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"3604","3604","1","Balaka","Kankao Health Center","1","Health Center","CHAM","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"3605","3605","1","Balaka","Mbera Health Center","1","Health Center","MOH","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"3606","3606","1","Balaka","Phalula Health Centre","1","Health Center","MOH","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"3607","3607","1","Balaka","Phimbi Health Center","1","Health Center","MOH","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"3608","3608","1","Balaka","Ulongwe Health Center","1","Health Center","CHAM","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"3609","3609","1","Balaka","Utale 1 Health Center","1","Health Center","CHAM","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"3610","3610","1","Balaka","Utale 2 Health Center","1","Health Center","CHAM","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"3611","3611","1","Balaka","Namanolo Health Center","1","Health Center","MOH","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"3612","3612","1","Balaka","Chiyendausiku Health Center","1","Health Center","MOH","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"3613","3613","1","Balaka","Kwitanda Health Center","1","Health Center","MOH","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"3615","3615","1","","Nandumbo health center","1","","MOH","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"3616","3616","1","Balaka","Balaka DREAM","5",\N,"DREAM","2",\N,\N,"DREAM","","",\N,"",\N,\N,\N,\N,\N,\N,\N,\N,"","","",\N,"","","1",""
"3623","3623","1","Balaka","Nyanyala Health Center","5",\N,"Ministry of Health","2",\N,\N,"Mininistry of Health","","",\N,"",\N,\N,\N,\N,\N,\N,\N,\N,"","","",\N,"","","1",""
"3701","3701","18","Neno","Chifunga Health Center","1","Health Center","MOH","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"3702","3702","18","Neno","Ligowe Dispensary","1","","MOH","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"3703","3703","18","Neno","Lisungwi Hospital","1","Hospital","MOH/LG","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"3704","3704","18","Neno","Luwani Health Center","1","Health Center","MOH","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"3705","3705","18","Neno","Magareta Health Center","1","Health Center","MOH","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"3706","3706","18","Neno","Matandani Health Center","1","Health Center","CHAM","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"3707","3707","18","Neno","Matope Health Center","1","Health Center","CHAM","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"3708","3708","18","Neno","Midzemba Dispensary","1","","MOH","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"3709","3709","18","Neno","Neno District Hospital","1","District Hospital","MOH","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"3710","3710","18","Neno","Neno Parish Health Center","1","Health Center","CHAM","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"3711","3711","18","Neno","Nsambe Sda Health Center","1","Health Center","CHAM","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"3712","3712","18","Neno","Nkula Health Center","1","Health Center","CHAM","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"3713","3713","18","Neno","Zalewa Dispensary","1","","MOH","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"3802","3802","11","Blantyre","DAEYANG ST LUKE","2","","","2",\N,\N,"CHAM","","","","","","","0000-00-00","","0","0","0","","","","","DAEYANG","DAEYANG ST LUKE\
KANENGO","","1",""
"9090","9090","28","Zomba","Dignitas Study (Unknown Facilities)","8","Dignitas","NGO",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N
"N/A","N/A","11","Lilongwe","Ministry of Health N/A","0","N/A","MOH","4",\N,\N,"CHAI","Dalitso Midiani","999354808","Mr. Mwenda","999667034","Modem #3","N/A","2010-07-24","2.66E+11","50430599","1234","2147483647","TNM",\N,\N,\N,\N,\N,\N,"1",\N
